date,open,high,low,close,volume,mcap,ret_m,logret_m
2015-02-28,216.8670043945,265.6109924316,212.0149993896,254.2630004883,711518700.0,3531776635.75,0.1692187911902956,0.15633582596149864
2015-03-31,254.2830047607,300.0440063477,236.5149993896,244.2239990234,959098300.0,3420112896.0,-0.03948274599772905,-0.04028333337185863
2015-04-30,244.2230072021,261.7980041504,214.8739929199,236.1450042725,672338700.0,3332094504.38,-0.03308026558899291,-0.03363979171952458
2015-05-31,235.9389953613,247.8040008545,228.5729980469,230.1900024414,568122600.0,3273756425.25,-0.025217564307344897,-0.025540975763694185
2015-06-30,230.233001709,267.8670043945,221.296005249,263.0719909668,629780200.0,3770229521.6,0.1428471618083016,0.13352265916864958
2015-07-31,263.3450012207,314.3940124512,253.5050048828,284.6499938965,999892200.0,4112089481.25,0.0820231863164147,0.07883260932261393
2015-08-31,284.6860046387,285.7149963379,199.5670013428,230.0559997559,905192300.0,3349845416.0,-0.19179341405659978,-0.21293757746797137
2015-09-30,230.2559967041,259.1820068359,225.1170043945,236.0599975586,603623900.0,3463625759.0,0.026097984008548014,0.025763243171639694
2015-10-31,236.0039978027,334.1690063477,235.6159973145,314.1659851074,953279500.0,4645486246.35,0.3308734574116514,0.28583546157365003
2015-11-30,315.0050048828,495.5620117188,300.9970092773,377.3210144043,2177623396.0,5623195996.95,0.20102440203801808,0.18317486099136815
2015-12-31,377.4140014648,469.1029968262,349.4649963379,430.566986084,2096250000.0,6471217490.68,0.14111583942326322,0.1320065901993015
2016-01-31,430.7210083008,462.9339904785,354.9140014648,368.766998291,1990880304.0,5587253351.23,-0.1435316449945917,-0.15493790877102498
2016-02-29,369.3500061035,448.0459899902,367.9570007324,437.6969909668,1876238692.0,6681444705.0,0.18692017722639664,0.17136186587381186
2016-03-31,437.9169921875,439.6530151367,394.0350036621,416.7290039063,2332852776.0,6409062819.05,-0.04790525750287933,-0.04909072971275297
2016-04-30,416.7600097656,467.9649963379,415.8309936523,448.3179931641,1811475204.0,6944860514.15,0.07580223349393433,0.07306664697860388
2016-05-31,448.4840087891,553.9600219727,437.3890075684,531.3859863281,2234432796.0,8293035755.05,0.18528810895527492,0.16998587495586825
2016-06-30,531.1069946289,777.9899902344,525.6359863281,673.3369750977,4749702740.0,10583527799.4,0.26713348191676545,0.23675724852599256
2016-07-31,672.5150146484,704.9680175781,611.833984375,624.6810302734,3454186204.0,9861866432.96,-0.0722609133669514,-0.0750047423732978
2016-08-31,624.6019897461,626.1190185547,531.333984375,575.4719848633,2686220180.0,9117106216.7,-0.07877467543485828,-0.08205062056985479
2016-09-30,575.5460205078,628.8179931641,570.8109741211,609.7349853516,2004401400.0,9693198750.06,0.05953895478758886,0.05783386519292577
2016-10-31,609.9290161133,720.4019775391,609.4790039063,700.9719848633,2115443796.0,11181852070.1,0.14963386012545876,0.13944350918108928
2016-11-30,701.3369750977,756.2369995117,678.1560058594,745.6909790039,2635773092.0,11943536630.3,0.06379569384548356,0.06184335541930075
2016-12-31,746.0460205078,979.3969726563,746.0460205078,963.742980957,3556763800.0,15492554222.2,0.2924160384028993,0.2565133646737028
2017-01-31,963.6580200195,1191.0999755859,755.7559814453,970.4030151367,5143971692.0,15659186515.2,0.006910591632103502,0.006886822934761838
2017-02-28,970.9409790039,1200.3900146484,946.6909790039,1179.9699707031,4282761200.0,19103684800.8,0.21595868139061625,0.19553280384711247
2017-03-31,1180.0400390625,1280.3100585938,903.7130126953,1071.7900390625,10872455960.0,17414322807.7,-0.09168024129981855,-0.09615880521483167
2017-04-30,1071.7099609375,1347.9100341797,1061.0899658203,1347.8900146484,9757448112.0,21975104908.9,0.2576064019286892,0.2292102332719992
2017-05-31,1348.3000488281,2763.7099609375,1348.3000488281,2286.4099121094,34261856864.0,37414813240.0,0.6962881891411703,0.5284424457771308
2017-06-30,2288.330078125,2999.9099121094,2212.9599609375,2480.8400878906,44478140928.0,40735082695.0,0.0850373219392766,0.08161438450153735
2017-07-31,2492.6000976563,2916.1398925781,1843.0300292969,2875.3400878906,32619956992.0,47388334773.0,0.1590187138323107,0.14757371076074755
2017-08-31,2871.3000488281,4736.0498046875,2668.5900878906,4703.3901367188,63548016640.0,77775374624.8,0.6357682892980112,0.49211259569130306
2017-09-30,4701.759765625,4975.0400390625,2946.6201171875,4338.7099609375,55700949056.0,72008428789.3,-0.07753559989299752,-0.08070649448201017
2017-10-31,4341.0498046875,6470.4301757813,4164.0498046875,6468.3999023438,58009357952.0,107743731291.0,0.4908578726350541,0.3993517077212889
2017-11-30,6440.9702148438,11517.400390625,5519.009765625,10233.599609375,140735010304.0,171020085600.0,0.5820913616776993,0.45874761842238954
2017-12-31,10198.599609375,20089.0,9694.650390625,14156.400390625,410336495104.0,237465823980.0,0.3833256069209823,0.3244904602005736
2018-01-31,14112.2001953125,17712.400390625,9402.2900390625,10221.099609375,416247858176.0,172099559942.0,-0.2779873889308847,-0.32571267338712495
2018-02-28,10237.2998046875,11958.5,6048.259765625,10397.900390625,229717780480.0,175644310997.0,0.01729762824029568,0.01714972738881393
2018-03-31,10385.0,11704.099609375,6683.9301757813,6973.5297851563,193751709184.0,118204645927.0,-0.32933289191308235,-0.39948237824954447
2018-04-30,7003.0600585938,9745.3203125,6526.8701171875,9240.5498046875,196550010624.0,157163847314.0,0.32508931479101566,0.2814798645558554
2018-05-31,9251.4697265625,9964.5,7090.6801757813,7494.169921875,197611709696.0,127902999390.0,-0.18899090635565918,-0.20947601205123867
2018-06-30,7500.7001953125,7753.8203125,5826.41015625,6404.0,130130446592.0,109665618200.0,-0.14546906905498158,-0.15720257936948023
2018-07-31,6411.6801757813,8424.26953125,6136.419921875,7780.44,141441939792.0,133688476220.0,0.21493441599000618,0.1946900967265659
2018-08-31,7769.04,7769.04,5971.05,7037.58,132292770000.0,121346613238.0,-0.09547789071055102,-0.10034853078665762
2018-09-30,7044.81,7388.43,6197.52,6625.56,129745370000.0,114608519470.0,-0.058545693263877596,-0.060329464472518524
2018-10-31,6619.85,6965.06,6236.47,6317.61,118436880000.0,109627117226.0,-0.04647909006936779,-0.04759392452230138
2018-11-30,6318.14,6552.16,3585.06,4017.26845712,158359524484.04,69904637061.278,-0.3641157879134672,-0.4527387886840213
2018-12-31,4024.46424203,4309.37731216,3191.30356157,3742.70033544,168826809072.3,65331499157.744,-0.06834696874523527,-0.07079481767287277
2019-01-31,3746.71338747,4109.02106516,3400.81972619,3457.79274724,167335706860.98,60553903927.4911,-0.07612353719644116,-0.07917691454340847
2019-02-28,3460.54712403,4210.64175454,3391.02375248,3854.78528208,199100675595.82,67704774107.0288,0.11481096869003449,0.10868485573228881
2019-03-31,3853.75713203,4296.8066502,3733.74966077,4105.40429618,297952790258.84,72339379035.9471,0.06501503864951164,0.06298891985935384
2019-04-30,4105.36242087,5642.04459312,4096.90125463,5350.72669668,445364556719.68,94573826827.4842,0.3033373355356861,0.26492815606794373
2019-05-31,5350.91450555,9008.31456846,5347.6461061,8574.50164907,724157870862.46,152059886413.545,0.6024929201467675,0.47156049179779025
2019-06-30,8573.83972489,13796.4890807,7564.48860353,10817.1555981,675855385074.85,192442065810.218,0.26154918860774146,0.23234048049713785
2019-07-31,10796.9306183,13129.5289339,9163.13464449,10085.6277491,676416326704.18,180028959602.822,-0.06762663644484235,-0.07002193984425809
2019-08-31,10077.442592,12273.8213783,9421.63015965,9630.66384768,533984971733.34,172470743516.177,-0.04511012231842482,-0.04615925647846275
2019-09-30,9630.59319616,10898.7621803,7830.75876126,8293.86774062,480544963230.64,149011567415.156,-0.13880622646610496,-0.14943574350657585
2019-10-31,8299.72110496,10021.743983,7446.98855091,9199.58483269,595205134748.03,165804227834.59,0.1092032234411171,0.1036419408507534
2019-11-30,9193.99198943,9505.05167619,6617.1670508,7569.63012202,676919523651.99,136829391048.646,-0.1771769857350609,-0.19501415092734753
2019-12-31,7571.61619421,7743.43172474,6540.04927709,7193.59897843,633790373418.9401,130446112598.42,-0.049676290324427885,-0.05095260540171509
2020-01-31,7194.89197053,9553.12613251,6914.99590793,9350.52936518,852872174494.38,170112778161.315,0.29984023201982124,0.26224135846856633
2020-02-29,9346.35762761,10457.6271997,8492.93215312,8599.50861972,1163376492768.87,156895988083.74,-0.08031852701908959,-0.08372789390952207
2020-03-31,8599.7583441,9167.69579623,4106.98075029,6438.64476637,1290442059644.86,117814077266.537,-0.25127759607040867,-0.289386986419208
2020-04-30,6437.31921486,9440.65067326,6202.37351173,8658.55417975,1156127164829.41,158922133909.094,0.3447789859404755,0.29622967683051016
2020-05-31,8672.7819143,9996.74335304,8374.32297508,9461.05891806,1286368141508.11,173997151929.677,0.09268345749765494,0.08863655837284945
2020-06-30,9463.6056622,10199.5649719,8975.52585473,9137.99340026,650913318680.71,168315606321.29,-0.03414686670889522,-0.03474349225878548
2020-07-31,9145.98505502,11415.8638958,8977.01563525,11323.4664207,545813339107.78,208895308529.074,0.23916333977411464,0.21443642589830425
2020-08-31,11322.5705008,12359.0570221,11012.4147398,11680.8204905,708377092131.02,215817677821.857,0.031558716785412555,0.03107097559828098
2020-09-30,11679.3166637,12067.0812887,9916.49293063,10784.49157795,1075949438428.03,199556965503.7717,-0.076735098641314,-0.0798390852674089
2020-10-31,10795.25474253,14028.21429317,10416.68920469,13780.99470249,1050874546084.33,255372071116.27853,0.27785298016891735,0.24518131034639268
2020-11-30,13780.99480514,19749.26369425,13243.159866,19625.83502949,1093144913227.3201,364229729425.8729,0.4241232547563447,0.35355636455051176
2020-12-31,19633.77044727,29244.87668786,17619.53238938,29001.71982218,1212259707945.17,539051138107.7861,0.47773176420782537,0.3905083204044981
2021-01-31,28994.00891641,41946.73935079,28722.75527058,33114.35774753,2153473433573.33,616452744533.29,0.14180669113990696,0.13261182469892674
2021-02-28,33114.57724298,58330.57214185,32384.22810648,45137.77046805,2267152936673.9,841428977514.57,0.36308760122085815,0.30975242153748717
2021-03-31,45159.50305253,61683.86401412,45115.09311478,58918.83271375,1681184264685.64,1100016786762.56,0.30531109761955766,0.2664414013450216
2021-04-30,58926.56414734,64863.0989077,47159.48584083,57750.17734563,1844481772415.39,1079669884319.7,-0.019835005452293553,-0.020034359705398685
2021-05-31,57714.66485835,59519.35442559,30681.49691178,37332.85368874,1976593438571.94,698990486184.97,-0.35354564427904733,-0.43625268539577
2021-06-30,37293.79237447,41295.26857449,28893.62165844,35040.83724889,1189647451706.77,656852513237.54,-0.06139408626405907,-0.0633595750493594
2021-07-31,35035.98271227,42235.54770874,29360.95583827,41626.19567624,819103381202.98,781431379811.19,0.18793382077531873,0.1722155129707108
2021-08-31,41460.84408133,50482.07640834,37458.00399335,47166.68794545,1014674184427.24,886869903602.64,0.13310109605746367,0.12495820671259317
2021-09-30,47099.77486941,52853.7637963,39787.6097979604,43790.8956254849,1102139678824.68,824619217607.52,-0.07157153633236502,-0.07426194621120352
2021-10-31,43816.7406442989,66930.3872709899,43320.0229785376,61318.957766606,1153077903531.53,1156485845063.1,0.4002672676765333,0.3366631238843176
2021-11-30,61320.4494915952,68789.6259389221,53569.7639630968,57005.4254735998,1053270271384.16,1076689232562.09,-0.07034581881552027,-0.0729426101762467
2021-12-31,56907.9667338266,59041.6852434855,42874.6168583905,46306.4461226996,957047184721.19,875939356678.79,-0.18768352769957097,-0.20786527053865633
2022-01-31,46311.744663041,47881.4062331606,33184.0595656615,38483.126309273,923979037677.66,729073641687.68,-0.16894666873585829,-0.1850613089727915
2022-02-28,38481.7653685119,45661.1731433747,34459.2177282867,43193.2340330233,671335993322.1,819414782676.49,0.12239410296079134,0.11546399583720834
2022-03-31,43194.5042113042,48086.8367491568,37260.2017138385,45538.6769223388,830943838434.68,865202119215.74,0.05430116410181962,0.05287814374681332
2022-04-30,45554.1638120546,47313.4768544721,37697.9427790922,37714.875545299,830115888651.02,717596901508.72,-0.17180563656652625,-0.1885074136974101
2022-05-31,37713.265089741,39902.9502136511,26350.4901742248,31792.3099432754,1089422059065.44,605797887876.49,-0.15703526834948878,-0.17083015856897177
2022-06-30,31792.5538087129,31957.2843170438,17708.6237125896,19784.7264946249,923939211678.26,377526215552.49,-0.3776882985248544,-0.474314183992
2022-07-31,19820.4704741998,24572.5794217469,18966.9506341661,23336.8956049843,927582363389.6901,445941074223.04,0.17954097628412757,0.16512535964717578
2022-08-31,23336.7180518604,25135.5903960686,19600.7850348256,20049.7631893726,894192654541.42,383710102294.98,-0.1408555992730085,-0.15181826783463137
2022-09-30,20050.4986698419,22673.8197662856,18290.315188225,19431.7894465994,1123272250383.71,372414733487.45,-0.030821997094746645,-0.0313069864330533
2022-10-31,19431.1049459172,20988.3944704236,18319.8226296141,20495.7742320325,957903424925.88,393413045572.67,0.05475485355360843,0.05330837362690133
2022-11-30,20494.8976229392,21446.8860966908,15599.0471753829,17168.5655484864,1224531549126.67,329997633644.39,-0.16233632581422874,-0.17713860251362767
2022-12-31,17168.0021376253,18318.530584361,16398.1362516753,16547.4953660162,541722357924.95,318516317872.25,-0.036174844119400196,-0.036845374389608665
2023-01-31,16547.9143978715,23919.8897614092,16521.233430529,23139.2839099123,690928920787.36,446082285297.19,0.3983556664069985,0.33529702233233927
2023-02-28,23137.8351361505,25134.1173501961,21460.0885038644,23147.3533899085,723968574896.01,446846764116.35,0.00034873507873522946,0.0003486742847922386
2023-03-31,23150.9299581785,29159.9026178662,19628.2543094205,28478.4846056804,883299703607.68,550593053896.62,0.23031277597792665,0.20726842647120236
2023-04-30,28473.3318011971,31005.6080444729,27070.8494995525,29268.8070431626,511540319006.23,566661285145.37,0.027751562220573955,0.027373466834173854
2023-05-31,29227.1039819099,29820.1266220765,25878.428829536,27219.6586081109,443473015482.63,527773175252.01,-0.07001134115339336,-0.07258288769778787
2023-06-30,27218.4123755644,31389.5381281357,24797.1678486154,30477.2512822446,481734214225.81,591758288455.82,0.11967794016207844,0.11304109052887412
2023-07-31,30471.8475630488,31814.5148120678,28934.2941602457,29230.110878649,382224489087.03,568365621732.67,-0.0409203701490678,-0.04178117329044895
2023-08-31,29230.8724049903,30176.7962374838,25409.1116027686,25931.4728933574,437724169499.52,504957555550.64,-0.11285068328978098,-0.11974197182056656
2023-09-30,25934.0208061586,27488.7638021952,24930.2974941684,26967.9163010637,337637313742.31,525885640459.76,0.03996855141891276,0.03919047367579509
2023-10-31,26967.3974331494,35150.4334987547,26558.320783999,34667.7793605467,476425634860.31,677047621125.28,0.28551939176625574,0.25116283260906336
2023-11-30,34657.275324496,38415.3381982376,34133.4396153842,37712.7477716325,570863267378.05,737560917365.82,0.08783280807858995,0.0841874675800387
2023-12-31,37718.0096264496,44705.5150094178,37629.3589120492,42265.185654866,721704910476.24,827811209384.42,0.1207135027869235,0.11396553853268543
2024-01-31,42280.2352761923,48969.3713995297,38521.8938882205,42582.6063895367,825918941348.23,835231465697.41,0.007510217446167866,0.0074821561730509245
2024-02-29,42569.7613984399,63913.1318135774,41879.1899911815,61198.382897303,830721862618.56,1202008882583.53,0.4371685551014213,0.36267489673970665
2024-03-31,61168.0624293716,73750.07385038,59323.9089421326,71333.6479258644,1446417844950.47,1403108244335.61,0.16561328173604495,0.15324737059718885
2024-04-30,71333.4847168797,72715.3596085505,59120.0680465683,60636.8567800147,1016068331704.26,1193544962108.24,-0.1499543547382668,-0.1624652306316623
2024-05-31,60609.4979456889,71946.462688481,56555.2940546252,67489.6117770498,874291509756.41,1329961627933.33,0.11301303136302554,0.10707078054744024
2024-06-30,67475.4311813476,71907.8489829092,58601.7000722967,62678.292079457,726773965643.03,1235944779945.39,-0.07128978180355916,-0.07395851757260097
2024-07-31,62673.6063386528,69987.5422080099,53717.3754334207,64619.2496492185,953395573304.7999,1275323104043.98,0.030966982433103807,0.030497179723864676
2024-08-31,64625.8404447144,65593.244771184,49121.2373775943,58969.8983660431,1043105485210.8,1164522862133.13,-0.08742520709916235,-0.0914852320615882
2024-09-30,58969.7994536059,66480.6947101072,52598.6996623841,63329.4981294766,879117914820.9501,1251461875405.87,0.07392923990426792,0.0713241092832888
2024-10-31,63335.603583719,73577.2096582116,58895.2078078197,70215.1856325839,993732418047.98,1388607599014.43,0.10872796574243448,0.10321338138211367
2024-11-30,70216.8969678825,99655.5010786335,66803.649995796,96449.0558127732,2055808875264.97,1908652965665.17,0.37362103288402126,0.31745034271746064
2024-12-31,96461.3368002386,108268.4470804361,91317.1354600511,93429.2028113992,2057355570135.85,1850183342119.26,-0.031310342811816994,-0.03181098960877726
2025-01-31,93425.1021360494,109114.8848340883,89260.1001886086,102405.0270844454,1668843382016.1,2029428972448.1,0.09607086438664414,0.09173184372271592
2025-02-28,102402.7981153973,102755.7260175272,78248.9161015268,84373.0103295802,1257276788562.22,1673219380516.41,-0.1760852691342547,-0.1936882363863397
2025-03-31,84373.8643718367,95043.435203001,76624.2524898268,82548.9109608694,1049435373908.51,1638221363683.2,-0.021619465295660945,-0.021856589835353546
2025-04-30,82551.9187292547,95768.3924669559,74436.6791009452,94207.311297523,1060974068310.71,1870909932833.95,0.14123021371148115,0.13210681539359648
2025-05-31,94212.8628771738,111970.1681100799,93399.8589076862,104638.0912550028,1496397538235.65,2079433767578.83,0.11072155455681765,0.1050098532840984
2025-06-30,104637.296686896,110561.4198181253,98286.2059304254,107135.3345105601,1424277758115.75,2130649407200.56,0.02386552760668703,0.023585197297403937
2025-07-31,107144.3826437445,123091.612801368,105157.39559599,115758.2039287926,2061338304538.11,2303212731755.83,0.08048576557515252,0.07741072295405793
2025-08-31,115738.9552122482,124457.1168703663,107444.443172336,108236.7098959993,2048378158797.72,2155311534755.2,-0.06497590475246195,-0.06718297970727605
2025-09-30,108228.7470722929,117911.7883364225,107271.183408171,114056.0836474993,1450418370470.49,2272962850720.1,0.053765249859235587,0.05236970221899462
2025-10-31,114057.5921833042,118648.9285878715,113981.3959687741,118648.9285878715,71328680131.6,2364528832561.99,0.04026830304437601,0.039478663577725115
