date,open,high,low,close,volume,mcap,ret_d,logret_d,roll_30d_vol,roll_90d_vol,drawdown
2010-10-12,0.11766384,0.12456609,0.10386021,0.11895534,25735.4,504224.93,0.010919737595883383,0.010860547763095862,2.1727860114505306,1.9296881703536493,0.0
2010-10-13,0.11892197,0.11892197,0.08601616,0.10429798,47485.45,443013.5,-0.12321733517805933,-0.131496133944212,2.23847659393967,1.94991674390338,-0.12321733517805933
2010-10-14,0.10430046,0.11209966,0.09689222,0.10067396,37309.53,428652.11,-0.0347467899186541,-0.03536481819572135,2.244671266400952,1.9314211216921915,-0.15368271823694502
2010-10-15,0.10072117,0.11902729,0.09605389,0.10635973,24754.25,453802.41,0.05647706715818068,0.05493985140978319,2.044084547983324,1.9339063543534165,-0.10588520027768411
2010-10-16,0.10602316,0.10733959,0.08632514,0.10157997,6275.99,434714.87,-0.0449395650026565,-0.045980657783942114,2.0084792535695173,1.9044243943225971,-0.14606633043964234
2010-10-17,0.10194793,0.13183186,0.0981136,0.10547627,18151.31,452814.47,0.03835697135960947,0.037639628666538805,1.260621815581026,1.9012605377655976,-0.1133120211333094
2010-10-18,0.1054724,0.10588933,0.08339101,0.10141351,25647.31,436638.41,-0.03851823732485038,-0.039279681709736725,1.276677980195141,1.9020117380729649,-0.14746567913638853
2010-10-19,0.1014436,0.11309019,0.09133758,0.09894639,6231.45,427282.67,-0.024327330747155873,-0.024628128685338257,1.2815758797680645,1.9019092278184582,-0.1682055635333396
2010-10-20,0.09889042,0.10552782,0.08289413,0.0993313,31793.8,430256.01,0.003890086338672827,0.003882539518335726,1.2819286442230868,1.8396094234860647,-0.16496981135945643
2010-10-21,0.0993304,0.12183959,0.09075821,0.10191849,44828.67,442410.33,0.02604607007056181,0.025712648343372724,1.2794401962937607,1.8365203122890323,-0.14322055655509036
2010-10-22,0.10189671,0.11341726,0.08636984,0.1096797,34549.21,476944.92,0.07615114784373289,0.07339092384805834,1.2939823876631866,1.8299844779110508,-0.07797581848784596
2010-10-23,0.10959341,0.11710837,0.08592103,0.10976226,4400.43,478264.36,0.0007527372886686479,0.0007524541240457872,1.2892617099557544,1.8296934081390976,-0.0772817765053675
2010-10-24,0.11000634,0.15888465,0.11000634,0.12712502,13862.21,555211.38,0.15818515398644317,0.14685425754957393,1.3613139954394442,1.8402164478808565,0.0
2010-10-25,0.12713443,0.17876216,0.1200947,0.15322619,30310.09,670766.8,0.2053189057512046,0.18674418400412374,1.469734460192755,1.8695670792922938,0.0
2010-10-26,0.15366604,0.18565019,0.14038524,0.15450002,19246.49,678212.61,0.008313396032362252,0.0082790300893274,1.4679975886912027,1.8694366402589753,0.0
2010-10-27,0.15463818,0.23199151,0.15463818,0.18923766,65607.97,832716.67,0.22483906474575233,0.20280945964839137,1.5811310414330733,1.9037840108550659,0.0
2010-10-28,0.18929337,0.2277513,0.17228013,0.17411618,21586.19,768083.06,-0.07990735036567242,-0.08328090788530318,1.6331323302424872,1.9132816764400655,-0.07990735036567242
2010-10-29,0.1744869,0.2258875,0.16833141,0.19,28684.04,840263.53,0.09122541052761424,0.08730129460976799,1.6328275896658262,1.912605492891076,0.0
2010-10-30,0.19008669,0.21158316,0.17863112,0.19357477,26586.5,858518.63,0.018814578947368377,0.018639773941635296,1.6336752558016752,1.8867138492067148,0.0
2010-10-31,0.19356272,0.205857,0.15994107,0.19177651,40275.4,852259.61,-0.009289743699553377,-0.009333162477304757,1.6276472126043462,1.886789282031964,-0.009289743699553377
2010-11-01,0.19181494,0.21375067,0.18221525,0.19629574,21229.97,874080.4,0.023565086255871392,0.023291715944787628,1.6207151137303677,1.886718681696905,0.0
2010-11-02,0.19649184,0.24233992,0.18412287,0.19387783,5852.75,865018.26,-0.012317689624848693,-0.012394181145265692,1.6268522047754308,1.8870568562605,-0.012317689624848693
2010-11-03,0.1944637,0.23949948,0.18713929,0.1973499,61555.95,882385.94,0.017908545809492527,0.017750076970429074,1.624900176821386,1.8870549410021344,0.0
2010-11-04,0.19737072,0.2488942,0.19016785,0.2413261,29652.78,1081436.56,0.22283365737707483,0.20117083549796777,1.712676960186185,1.9246923603593589,0.0
2010-11-05,0.24133692,0.27421316,0.22636467,0.24709663,36664.92,1110001.31,0.02391175260363476,0.023630343805671306,1.713372820680782,1.9219708171237775,0.0
2010-11-06,0.24713548,0.35457746,0.23541575,0.32784901,32714.61,1476306.83,0.32680486172555234,0.2827736923330313,1.9022068608352634,1.9957647920805872,0.0
2010-11-07,0.32820258,0.38230423,0.30419255,0.34,77155.12,1535141.8,0.037062762519856296,0.036392450578769164,1.822596699596662,1.9917710234942738,0.0
2010-11-08,0.34056142,0.45705471,0.34056142,0.43979451,118305.71,1991752.38,0.29351326470588224,0.25736197748574696,1.8837860821838677,2.0484299961676444,0.0
2010-11-09,0.43840529,0.43840529,0.20724415,0.22388061,47863.28,1016356.41,-0.49094269048515404,-0.6751946764025747,3.1280257877614837,2.480407420528841,-0.49094269048515404
2010-11-10,0.22432389,0.33407991,0.22432389,0.31419876,30260.67,1429549.38,0.4034210466015793,0.3389128605894818,3.317074538548253,2.562964922186626,-0.28557825790049085
2010-11-11,0.31358503,0.32081129,0.21115833,0.23296009,5021.77,1062478.56,-0.25855821327875395,-0.29915862794219716,3.5132711925913847,2.6412471636076766,-0.4702978670652347
2010-11-12,0.23283656,0.27296145,0.20652011,0.2584812,40766.91,1181070.61,0.10955142573991972,0.10395581269033616,3.4792838264317183,2.647169104498682,-0.41226824318475463
2010-11-13,0.25838165,0.29813241,0.23813614,0.27081075,21937.67,1240428.33,0.04769998746523907,0.046597273412707585,3.4715657398299813,2.6201170623625254,-0.38423344575174445
2010-11-14,0.27071671,0.3145179,0.2331689,0.29529896,16799.47,1356361.65,0.0904255462532415,0.08656802945777309,3.4758336381866766,2.594645320383759,-0.3285524187193697
2010-11-15,0.2952383,0.31939278,0.26919435,0.288151,8519.21,1326423.89,-0.02420584210658927,-0.024503618610112854,3.4704136256410605,2.4260530169463914,-0.3448053728546998
2010-11-16,0.28712962,0.29203293,0.18819772,0.22813504,34055.18,1052390.75,-0.20827954787593994,-0.23354691396416172,3.5942786611055455,2.470937567007214,-0.48126901356726803
2010-11-17,0.22833879,0.27773592,0.21683855,0.2707324,32920.42,1252252.42,0.1867199357012408,0.17119314482419679,3.6212509906606054,2.4911479804503083,-0.38441159713430717
2010-11-18,0.27075377,0.30435713,0.25226486,0.27879447,37408.68,1293125.43,0.02977874092646471,0.029343964531075795,3.6153798915600976,2.4864703417406777,-0.3660801495680335
2010-11-19,0.27888182,0.32309334,0.26455084,0.28651184,2151.83,1331069.55,0.02768121620202879,0.027305017970935763,3.6138036552795314,2.486157421251134,-0.3485324771334686
2010-11-20,0.28690538,0.34356327,0.27707843,0.28079899,14592.55,1306157.57,-0.019939315596870233,-0.02014078637432415,3.618872218045566,2.486730157285287,-0.3615222936730156
2010-11-21,0.28051043,0.29508945,0.24857954,0.28367236,764.85,1321494.79,0.010232835951439867,0.010180834930052063,3.6168805311460774,2.485976858520349,-0.35498885604552
2010-11-22,0.28250962,0.29338786,0.23449763,0.28794545,28316.12,1343762.24,0.015063469701454002,0.014951142264294282,3.615691545690474,2.485387838047631,-0.3452727502214614
2010-11-23,0.28757612,0.28802633,0.22782684,0.28037997,4859.68,1310418.88,-0.026274004329639555,-0.026625333530698958,3.5970091126636796,2.4867663363353234,-0.36247505681687575
2010-11-24,0.28040667,0.32260864,0.2676336,0.28682259,2526.42,1343068.29,0.022978174938816043,0.022718152371249856,3.5501580117413636,2.486780384056309,-0.34782589714455514
2010-11-25,0.28655238,0.29316179,0.24392343,0.28,1677.21,1313652.67,-0.023786794478077744,-0.02407426814473812,3.5533975929670483,2.4851327631120617,-0.3633390284931024
2010-11-26,0.28001665,0.31800732,0.26650422,0.28283327,33719.11,1329684.06,0.010118821428571456,0.010067968912323977,3.491531774600855,2.4850452262249,-0.35689676981188323
2010-11-27,0.28250885,0.2925624,0.23026142,0.28318445,1825.74,1333876.64,0.001241650248572146,0.0012408800383905128,3.474481595680658,2.4738293029012004,-0.3560982605262627
2010-11-28,0.28313618,0.30556118,0.24581973,0.27008918,20857.07,1274530.59,-0.046242899283488126,-0.047346251361106484,3.4715493671092243,2.4723150200713198,-0.3858741438132096
2010-11-29,0.27014513,0.29143084,0.24607482,0.25864209,35050.89,1223202.51,-0.0423826308036479,-0.04330698664435695,3.476716799343493,2.4750442691794867,-0.4119024132429484
2010-11-30,0.25858757,0.26871577,0.20499215,0.21567219,21429.69,1022162.17,-0.1661365325342058,-0.18168559809960705,3.539968162530945,2.4992303158481204,-0.5096069070984992
2010-12-01,0.21575395,0.2860531,0.21575395,0.24826949,8138.11,1179000.78,0.15114280612627895,0.14075519339564235,3.5716301791282086,2.512042814984495,-0.43548751893242144
2010-12-02,0.24818038,0.27274432,0.21980882,0.24036115,20401.71,1143692.44,-0.03185385364911342,-0.03237222546632279,3.5737331529282406,2.5115213136422967,-0.4534694168874459
2010-12-03,0.24043004,0.26714353,0.22672282,0.25027239,2566.25,1193229.94,0.041234783574633393,0.040407300778338096,3.575451320150113,2.5117171442080983,-0.43093334657588156
2010-12-04,0.25027539,0.28722926,0.22214273,0.24152809,28628.73,1154305.01,-0.03493913171964358,-0.03556410369416119,3.509143746165943,2.513788937193206,-0.4508160413371236
2010-12-05,0.24121753,0.24121753,0.19458255,0.21094235,5747.29,1010650.73,-0.12663429748481847,-0.13540090763327428,3.53939414225066,2.532025198746959,-0.5203615661323285
2010-12-06,0.21094287,0.24353259,0.19851918,0.22720412,4305.62,1091301.15,0.07709106303215085,0.07426394709028195,3.3977055612528293,2.534561564063918,-0.4833857293943937
2010-12-07,0.22759612,0.25188085,0.21532013,0.23106174,24663.86,1112579.61,0.01697865338005311,0.01683612705267601,3.3948672399762603,2.53427500516896,-0.4746143147625923
2010-12-08,0.23111195,0.27749873,0.22390633,0.23698327,3430.51,1143924.17,0.025627479477995818,0.025304600388115883,3.2560297697972276,2.534306890656249,-0.4611500038961378
2010-12-09,0.23673102,0.2443908,0.20244156,0.21323766,21346.27,1031681.12,-0.10019952041340308,-0.10558222958276775,2.2723422582227055,2.5456435290071453,-0.5151425150805089
2010-12-10,0.21324634,0.23294422,0.19819272,0.2126707,1680.5,1030501.2,-0.0026588173965143014,-0.0026623583293436948,1.9118168906221498,2.544679418837489,-0.5164316625962431
2010-12-11,0.21259729,0.22679844,0.19153778,0.21548632,5799.12,1046025.82,0.013239341385531844,0.01315246723634389,1.6100188985312018,2.541031178864895,-0.5100295362941206
2010-12-12,0.21552626,0.26801367,0.20401354,0.2236901,1960.38,1087760.22,0.03807100144454645,0.037364184566751835,1.570827307983877,2.541456052380077,-0.491375870062589
2010-12-13,0.22405832,0.28538253,0.22209471,0.22991209,6409.84,1119643.14,0.027815222935659634,0.027435406651031835,1.5643417882073787,2.541227624382392,-0.47722837649792405
2010-12-14,0.2299656,0.27753358,0.21564682,0.2408912,10447.09,1175133.52,0.0477535130927651,0.046648360805029654,1.5408049018785093,2.485089227183447,-0.4522641949304915
2010-12-15,0.24088325,0.24278875,0.19470885,0.2370506,3679.5,1158732.48,-0.015943297222978714,-0.01607175881673162,1.5398651323578925,2.4748955367388463,-0.4609969096703822
2010-12-16,0.23706696,0.31157078,0.23706696,0.25,14336.81,1224204.17,0.05462715555244313,0.05318729740574257,1.3163429629450665,2.3077054040630824,-0.43155270401169854
2010-12-17,0.24995453,0.26329725,0.22573095,0.24553209,528.06,1204377.87,-0.017871639999999966,-0.018033266338891574,1.16939987099639,2.3086217555230255,-0.4417117894445749
2010-12-18,0.24552352,0.26317882,0.21613598,0.24340233,168.62,1195890.42,-0.0086740596717928,-0.008711898295943543,1.1635661911946642,2.308561331935853,-0.4465544146969911
2010-12-19,0.24349137,0.28627871,0.2185571,0.24422572,2005.42,1202182.79,0.0033828353245426435,0.0033771264083855,1.1583091580226204,2.308629817962685,-0.4446821994208159
2010-12-20,0.24440116,0.28560785,0.22881201,0.26522225,10689.66,1307645.16,0.08597182147727933,0.08247527410078415,1.1964613622227191,2.3120806320704608,-0.39694051660626695
2010-12-21,0.26518131,0.30390187,0.24115804,0.26736488,9250.15,1320739.62,0.008078620854773844,0.00804616348731435,1.1962131682732957,2.3120679579664087,-0.3920686276870532
2010-12-22,0.267489,0.303911,0.25228194,0.26837131,3771.71,1327907.96,0.0037642565470825673,0.0037571894627332902,1.194856255722878,2.3112289392797623,-0.38978021803864726
2010-12-23,0.2683622,0.27412425,0.21092628,0.2530123,8641.57,1253745.53,-0.05723044687600909,-0.05893340254006629,1.2083568804506126,2.316073855992631,-0.4247033688528763
2010-12-24,0.25281543,0.27253551,0.21804031,0.24874725,5041.31,1234451.76,-0.016857085604138677,-0.017000783445352052,1.2054805416430259,2.316736146911159,-0.434401193411896
2010-12-25,0.24874559,0.2596144,0.22025557,0.24998617,701.8,1242700.01,0.00498063797690218,0.004968275630828467,1.203875552591272,2.3166373982984516,-0.43158415051611265
2010-12-26,0.24997348,0.28708659,0.21460135,0.26062894,16547.37,1297495.57,0.04257343516243295,0.041692113612753934,1.2134691593481048,2.3170946262031764,-0.40738473520281104
2010-12-27,0.26037419,0.29789821,0.23250033,0.26933414,4941.16,1343068.36,0.033400742066479694,0.03285505495321295,1.2197638207897485,2.317210927318029,-0.3875909455986616
2010-12-28,0.27020572,0.34630866,0.27020572,0.27404114,15491.2,1368856.05,0.01747643280573352,0.01732547620468594,1.2101050210682982,2.3163263139160875,-0.3768882199097938
2010-12-29,0.27425745,0.36445525,0.27425745,0.29506361,18545.83,1476299.14,0.07671282494299936,0.07391271911158648,1.2256895873493234,2.319120731225263,-0.32908755500381315
2010-12-30,0.29557189,0.36340767,0.29260444,0.3,2540.24,1503526.88,0.01672991799971535,0.016591514441923083,1.0256222415475378,2.317621363673565,-0.3178632448140384
2010-12-31,0.29990545,0.32563476,0.25919374,0.3,1454.4,1505962.5,0.0,0.0,0.9128023496202413,2.317394715239001,-0.3178632448140384
